601	3000000,3020000,3020200,6000400,6000401
602	3000000,3020000,3020200,6000400,6000401
603	3000000,3020000,3020200,6000400,6000401
604	3000000,3020000,3020200,3030000,3030200,6000400,6000401
605	3000000,3020000,3020200,6000400,6000401
606	3000000,3020000,3020200,6000400,6000401
607	3000000,3020000,3020200,6000400,6000401
608	3000000,3010000,3010200,3030000,3030200,6000400,6000401
609	3000000,3010000,3010200,6000400,6000401
610	3000000,3010000,3010200,6000400,6000401
611	3000000,3010000,3010200,3020000,3020200,3030000,3030200,6000400,6000401
612	3000000,3010000,3010200,3020000,3020200,6000400,6000401
613	3000000,3020000,3020200,6000400,6000401
614	3000000,3010000,3010200,3020000,3020200,6000400,6000401
615	3000000,3020000,3020200,6000400,6000401
616	3000000,3010000,3010200,3020000,3020200,6000400,6000401
617	3000000,3010000,3010200,3020000,3020200,6000400,6000401
618	3000000,3020000,3020200,3030000,3030200,6000300,6000301
619	3000000,3020000,3020200,6000300,6000301
620	3000000,3020000,3020200,6000300,6000301
621	3000000,3020000,3020200,6000300,6000301
622	3000000,3020000,3020200,6000300,6000301
623	3000000,3010000,3010200,6000300,6000301
624	3000000,3010000,3010200,3020000,3020200,6000300,6000301
625	3000000,3010000,3010200,3020000,3020200,6000300,6000301
626	3000000,3020000,3020200,3030000,3030200,6000300,6000301
627	3000000,3020000,3020200,6000300,6000301
628	3000000,3010000,3010200,3030000,3030200,6000300,6000301
629	3000000,3020000,3020200,6000300,6000301
630	3000000,3020000,3020200,6000300,6000301
631	3000000,3020000,3020200,6000300,6000301
632	3000000,3020000,3020200,6000300,6000301
633	3000000,3020000,3020200,6000300,6000301
634	3000000,3020000,3020200,6000300,6000301
635	3000000,3020000,3020200,6000100,6000108
636	3000000,3020000,3020200,6000100,6000115
637	3000000,3020000,3020200,6000100,6000115
638	3000000,3020000,3020200,6000100,6000115
639	3000000,3020000,3020200,6000100,6000115
640	3000000,3010000,3010200,6000400,6000401
641	3000000,3010000,3010200,6000400,6000401
642	3000000,3010000,3010200,6000400,6000401
643	3000000,3010000,3010200,6000400,6000401
644	3000000,3010000,3010200,6000400,6000401
645	3000000,3010000,3010200,6000400,6000401
646	3000000,3020000,3020200,6000400,6000401
647	3000000,3010000,3010200,6000400,6000401
648	3000000,3010000,3010200,6000400,6000401
649	3000000,3010000,3010200,6000400,6000401
650	3000000,3020000,3020200,6000400,6000401
651	3000000,3020000,3020200,6000400,6000401
652	3000000,3020000,3020200,6000400,6000401
653	3000000,3020000,3020200,6000400,6000401
654	3000000,3020000,3020200,6000400,6000401
655	3000000,3020000,3020200,6000200,6000204
657	3000000,3020000,3020200,6000200,6000201
658	3000000,3020000,3020200,6000200,6000201
659	3000000,3020000,3020200,6000200,6000201
660	3000000,3020000,3020200,6000200,6000204
661	3000000,3020000,3020200,6000200,6000204
662	3000000,3020000,3020200,6000200,6000204
663	3000000,3020000,3020200,6000200,6000204
664	3000000,3020000,3020200,6000200,6000202
665	3000000,3020000,3020200,6000200,6000202
666	3000000,3020000,3020200,6000200,6000201
667	3000000,3010000,3010200,6000200,6000201
668	3000000,3010000,3010200,6000200,6000201
669	3000000,3010000,3010200,6000200,6000205
670	3000000,3010000,3010200,6000200,6000201
671	3000000,3010000,3010200,6000200,6000201
672	3000000,3010000,3010200,6000200,6000201
673	3000000,3010000,3010200,6000200,6000201
674	3000000,3020000,3020200,6000100,6000108
675	3000000,3020000,3020200,6000100,6000108
676	3000000,3020000,3020200,6000100,6000114
677	3000000,3020000,3020200,6000100,6000114
678	3000000,3020000,3020200,3030000,3030200,6000100,6000114
679	3000000,3020000,3020200,3030000,3030200,6000100,6000114
680	3000000,3020000,3020200,6000100,6000114
682	3000000,3010000,3010200,6000100,6000114
683	3000000,3010000,3010200,6000100,6000114
684	3000000,3010000,3010200,6000100,6000114
685	3000000,3010000,3010200,6000100,6000114
686	3000000,3010000,3010200,6000100,6000114
687	3000000,3010000,3010200,6000100,6000114
688	3000000,3010000,3010200,6000100,6000114
689	3000000,3020000,3020200,6000100,6000101
690	3000000,3020000,3020200,6000100,6000101
691	3000000,3020000,3020200,6000100,6000101
692	3000000,3020000,3020200,6000100,6000101
693	3000000,3020000,3020200,6000100,6000101
694	3000000,3020000,3020200,6000100,6000101
695	3000000,3010000,3010200,6000100,6000101
696	3000000,3010000,3010200,6000100,6000101
697	3000000,3010000,3010200,6000100,6000101
698	3000000,3010000,3010200,6000100,6000101
699	3000000,3010000,3010200,6000100,6000102
700	3000000,3010000,3010200,6000100,6000102
701	3000000,3010000,3010200,6000100,6000102
702	3000000,3010000,3010200,6000100,6000102
703	3000000,3020000,3020200,6000100,6000116
704	3000000,3020000,3020200,6000100,6000116
705	3000000,3020000,3020200,6000100,6000116
706	3000000,3020000,3020200,6000100,6000104
707	3000000,3010000,3010200,3020000,3020200,6000100,6000104
708	3000000,3020000,3020200,6000100,6000115
709	3000000,3020000,3020200,6000100,6000115
710	3000000,3020000,3020200,6000100,6000115
711	3000000,3010000,3010200,6000100,6000115
712	3000000,3010000,3010200,6000100,6000115
713	3000000,3010000,3010200,6000100,6000115
714	3000000,3010000,3010200,6000100,6000115
715	3000000,3010000,3010200,6000100,6000115
716	3000000,3010000,3010200,6000100,6000115
717	3000000,3010000,3010200,6000100,6000115
718	3000000,3010000,3010200,6000100,6000115
719	3000000,3010000,3010200,6000100,6000115
720	3000000,3010000,3010200,6000100,6000115
721	3000000,3010000,3010200,6000100,6000115
722	3000000,3010000,3010200,6000100,6000115
723	3000000,3010000,3010200,6000100,6000115
724	3000000,3010000,3010200,6000100,6000115
730	3000000,3010000,3010600,6001000
731	3000000,3010000,3010600,6001000
732	3000000,3010000,3010600,6001000
736	3000000,3010000,3010600,6001000
738	3000000,3010000,3010600,6001000
740	3000000,3010000,3010600,6001000
742	3000000,3010000,3010600,6001000
744	3000000,3010000,3010600,6001000
746	3000000,3010000,3010600,6001000
748	3000000,3010000,3010600,6001000
750	3000000,3010000,3010600,6001000
752	3000000,3010000,3010600,6001000
754	3000000,3010000,3010600,6001000
756	3000000,3010000,3010600,6001000
765	3000000,3010000,3010600,6001000
766	3000000,3010000,3010600,6001000
767	3000000,3010000,3010600,6001000
768	3000000,3010000,3010600,6001000
769	3000000,3010000,3010600,6001000
770	3000000,3010000,3010600,6001000
773	3000000,3010000,3010600,6001000
776	3000000,3010000,3010600,6001000
780	3000000,3010000,3010600,6001000
782	3000000,3010000,3010600,6001000
784	3000000,3010000,3010600,6001000
791	3000000,3010000,3010600,6001000
793	3000000,3010000,3010600,6001000
794	3000000,3010000,3010600,6001000
796	3000000,3010000,3010400,4010000,4010200,6001300
797	3000000,3010000,3010600,6001000
798	3000000,3010000,3010600,6001000
799	3000000,3010000,3010600,6001000
800	3000000,3010000,3010400,4010000,4010200,6001300
801	3000000,3010000,3010600,6001000
802	3000000,3010000,3010600,6001000
803	3000000,3010000,3010600,6001000
804	3000000,3010000,3010600,6001000
805	3000000,3010000,3010600,6001000
807	3000000,3010000,3010600,6001000
809	3000000,3010000,3010600,6001000
811	3000000,3010000,3010600,6001000
813	3000000,3010000,3010600,6001000
814	3000000,3010000,3010600,6001000
815	3000000,3010000,3010600,6001000
817	3000000,3010000,3010600,6001000
818	3000000,3010000,3010600,6001000
819	3000000,3010000,3010600,6001000
820	3000000,3010000,3010600,6001000
822	3000000,3010000,3010600,6001000
824	3000000,3010000,3010600,6001000
828	3000000,3010000,3010600,6001000
830	3000000,3010000,3010600,6001000
832	3000000,3010000,3010600,6001000
834	3000000,3010000,3010600,6001000
836	3000000,3010000,3010600,6001000
838	3000000,3010000,3010600,6001000
840	3000000,3010000,3010600,6001000
842	3000000,3010000,3010600,6001000
844	3000000,3010000,3010600,6001000
846	3000000,3010000,3010600,6001000
851	3000000,3010000,3010600,6000800
854	3000000,3010000,3010600,6001000
856	3000000,3010000,3010600,6001000
859	3000000,3010000,3010600,6000800
860	3000000,3010000,3010600,6001000
862	3000000,3010000,3010600,6001000
863	3000000,3010000,3010600,6000800
865	3000000,3010000,3010600,6000800
872	3000000,3010000,3010600,6001000
873	3000000,3010000,3010300,6000900
874	3000000,3010000,3010600,6001000
875	3000000,3010000,3010300,6000900
877	3000000,3010000,3010100,6000900
878	3000000,3010000,3010600,6001000
879	3000000,3010000,3010100,6000900
880	3000000,3010000,3010600,6001000
881	3000000,3010000,3010100,6000900
882	3000000,3010000,3010600,6001000
883	3000000,3010000,3010300,6000900
884	3000000,3010000,3010600,6001000
885	3000000,3010000,3010300,6000900
886	3000000,3010000,3010400,6001300
889	3000000,3010000,3010600,6000900
890	3000000,3010000,3010600,6001000
891	3000000,3010000,3010600,6000900
892	3000000,3010000,3010600,6001000
893	3000000,3010000,3010600,6000900
895	3000000,3010000,3010600,6000900
896	3000000,3010000,3010600,6001000
897	3000000,3010000,3010300,6000900
899	3000000,3010000,3010300,6000900
900	3000000,3010000,3010600,6001000
901	3000000,3010000,3010300,6000900
903	3000000,3010000,3010600,6000900
905	3000000,3010000,3010600,6000900
906	3000000,3010000,3010600,6001000
907	3000000,3010000,3010100,6000900
909	3000000,3010000,3010100,6000900
911	3000000,3010000,3010600,6001000
912	3000000,3010000,3010600,6001000
913	3000000,3010000,3010600,6001000
914	3000000,3010000,3010400,6001300
916	3000000,3020000,3020200,4010000,4010400,6000100,6000118
917	3000000,3020000,3020200,4010000,4010400,6000100,6000118
918	3000000,3020000,3020200,4010000,4010400,6000100,6000118
919	3000000,3020000,3020200,4010000,4010400,6000100,6000118
920	3000000,3020000,3020200,4010000,4010400,6000100,6000118
921	3000000,3010000,3010100,4010000,4010200,6001400
922	3000000,3010000,3010100,4010000,4010200,6001400
923	3000000,3010000,3010100,4010000,4010200,6001400
924	3000000,3010000,3010100,4010000,4010200,6001400
1872	3000000,3020000,3020100,4010000,4010400,6001100
1873	3000000,3020000,3020100,4010000,4010400,6001100
1874	3000000,3020000,3020100,4010000,4010400,6001100
1875	3000000,3010000,3010300,6000600
1876	3000000,3010000,3010300,6000600
1877	3000000,3010000,3010300,6000600
1878	3000000,3010000,3010300,6000600
1879	3000000,3010000,3010300,6000600
1880	3000000,3010000,3010300,6000600
1881	3000000,3010000,3010300,6000600
1882	3000000,3010000,3010300,6000600
1883	3000000,3010000,3010300,6000600
1889	3000000,3010000,3010300,6000600
1893	3000000,3010000,3010300,6000600
1895	3000000,3010000,3010300,6000600
1896	3000000,3010000,3010300,6000600
1897	3000000,3010000,3010300,6000600
1898	3000000,3010000,3010300,6000600
1901	3000000,3010000,3010300,6000600
1902	3000000,3010000,3010300,6000600
1903	3000000,3010000,3010300,6000600
1904	3000000,3010000,3010300,6000600
1905	3000000,3010000,3010300,6000600
1908	3000000,3010000,3010300,6001500
1909	3000000,3010000,3010300,6001500
1910	3000000,3010000,3010300,6001500
1911	3000000,3010000,3010300,6001500
1914	3000000,3010000,3010300,6001500
1916	3000000,3010000,3010300,6001500
1917	3000000,3010000,3010300,6000600
1918	3000000,3010000,3010300,6000600
1919	3000000,3010000,3010300,6000600
1920	3000000,3010000,3010300,6001500
1922	3000000,3010000,3010300,6001500
1930	3000000,3010000,3010300,6001500
1931	3000000,3010000,3010300,6001500
1932	3000000,3010000,3010300,6001500
1933	3000000,3010000,3010300,6001500
1934	3000000,3010000,3010300,6001500
1935	3000000,3010000,3010300,6001500
1937	3000000,3010000,3010300,6001500
1938	3000000,3010000,3010300,6001500
1941	3000000,3010000,3010300,6001500
1945	3000000,3010000,3010300,6000600
1946	3000000,3010000,3010300,6000600
1947	3000000,3010000,3010300,6000600
1948	3000000,3010000,3010300,6000600
1949	3000000,3010000,3010300,6000600
1950	3000000,3010000,3010300,6000600
1951	3000000,3010000,3010300,6000600
1952	3000000,3010000,3010300,6000600
1958	3000000,3010000,3010300,6000600
1959	3000000,3010000,3010300,6000600
1960	3000000,3010000,3010300,6000600
1961	3000000,3010000,3010300,6000600
1962	3000000,3010000,3010300,6000900
1963	3000000,3010000,3010300,6000900
1964	3000000,3010000,3010300,6000900
1965	3000000,3010000,3010300,6000900
1966	3000000,3010000,3010300,6000600
1967	3000000,3010000,3010300,6000600
1968	3000000,3010000,3010100,4010000,4010200,6000700
1969	3000000,3010000,3010100,4010000,4010200,6000700
1970	3000000,3010000,3010300,6000600
1971	3000000,3010000,3010300,6000600
1972	3000000,3010000,3010300,6000600
1973	3000000,3010000,3010300,6000600
1974	3000000,3020000,3020100,4010000,4010400,6001100
1975	3000000,3020000,3020100,4010000,4010400,6001100
1976	3000000,3010000,3010300,6000600
1977	3000000,3020000,3020100,4010000,4010400,6001100
1978	3000000,3010000,3010300,6000600
1979	3000000,3010000,3010300,6000600
1980	3000000,3020000,3020100,4010000,4010400,6001100
1981	3000000,3010000,3010300,6000900
1982	3000000,3010000,3010300,6000900
1983	3000000,3010000,3010300,6000900
1984	3000000,3010000,3010300,6000900
1985	3000000,3010000,3010300,6000900
1986	3000000,3010000,3010300,6000900
1987	3000000,3010000,3010500,4010000,4010200,6000900
1988	3000000,3010000,3010500,4010000,4010200,6000900
1989	3000000,3010000,3010300,6000900
1992	3000000,3010000,3010300,6000900
1993	3000000,3010000,3010300,6000900
2003	3000000,3010000,3010300,6000900
2005	3000000,3010000,3010300,6000900
2007	3000000,3010000,3010300,6000900
2009	3000000,3010000,3010500,4010000,4010200,6000900
2010	3000000,3010000,3010300,6000900
2011	3000000,3020000,3020100,4010000,4010400,6000700
2012	3000000,3010000,3010300,6000900
2013	3000000,3020000,3020100,4010000,4010400,6000700
2014	3000000,3010000,3010300,6000900
2015	3000000,3010000,3010300,6000900
2016	3000000,3010000,3010300,6000900
2019	3000000,3010000,3010300,6000900
2020	3000000,3010000,3010300,6000900
2034	3000000,3020000,3020100,4010000,4010400,6000700
2037	3000000,3020000,3020100,4010000,4010400,6000700
2039	3000000,3010000,3010300,6000900
2040	3000000,3010000,3010500,4010000,4010200,6000900
2041	3000000,3020000,3020100,4010000,4010400,6000700
2042	3000000,3010000,3010300,6000900
2045	3000000,3010000,3010300,6000900
2046	3000000,3010000,3010300,6000900
2047	3000000,3020000,3020100,4010000,4010400,6000700
2049	3000000,3010000,3010300,6000900
2051	3000000,3020000,3020100,4010000,4010400,6000700
2054	3000000,3010000,3010300,6000900
2055	3000000,3020000,3020100,4010000,4010400,6000700
2058	3000000,3010000,3010300,6000900
2059	3000000,3010000,3010300,6000900
2061	3000000,3010000,3010300,6000900
2064	3000000,3010000,3010300,6000900
2070	3000000,3020000,3020300,4010000,4010400,6001100
2071	3000000,3020000,3020300,4010000,4010400,6001100
2073	3000000,3020000,3020300,4010000,4010400,6001100
2075	3000000,3010000,3010300,6001500
2076	3000000,3020000,3020100,4010000,4010400,6000700
2077	3000000,3010000,3010500,4010000,4010200,6000900
2078	3000000,3020000,3020300,4010000,4010400,6001100
2079	3000000,3020000,3020100,4010000,4010400,6000700
2080	3000000,3020000,3020100,4010000,4010400,6000700
2081	3000000,3020000,3020100,4010000,4010400,6000700
2083	3000000,3020000,3020100,4010000,4010400,6000700
2084	3000000,3020000,3020100,4010000,4010400,6000700
2086	3000000,3020000,3020100,4010000,4010400,6000700
2087	3000000,3020000,3020300,4010000,4010400,6001100
2089	3000000,3020000,3020100,4010000,4010400,6000700
2090	3000000,3020000,3020300,4010000,4010400,6001100
2092	3000000,3010000,3010100,4010000,4010200,6000700
2097	3000000,3010000,3010100,4010000,4010200,6000700
2099	3000000,3010000,3010100,4010000,4010200,6000700
2101	3000000,3010000,3010100,4010000,4010200,6000700
